ID_RICHIES,RICHIESTA,RICHIEST_1,PROCEDIMEN,ESITO PRAT,CHIUSURA P,CODICE VIA,CIVICO,ESPONENTE,LOCALIZZAZ,DESCRIZION,LOCALIZZ_1,ANNO,NOMI_FILE,indirizzo_,lat,lon,fid,ID_STR,COD_EDI,DESCRIZ,COD_TSC,OBJECTID,SIGLA,COD_1,COD_2,COD_3,COD_4,COD_TOT,DESCR,HECTARES,PERIMETER,SHAPE.AREA,SHAPE.LEN,layer,path,ID_STR_2,COD_EDI_2,DESCRIZ_2,COD_TSC_2,OBJECTID_2,SIGLA_2,COD_1_2,COD_2_2,COD_3_2,COD_4_2,COD_TOT_2,DESCR_2,HECTARES_2,PERIMETER_,SHAPE.AR_1,SHAPE.LEN_,layer_2,path_2
16312,2009,2009/01/26,permesso di costruire a parziale sanatoria,Rilasciata,2009/02/26,46750.000000000000000,2.000000000000000,d,VIA PODGORA N.  2 / d,vco al PdC pg 173801/2006 e dia pg 138772/2006 per aumento di Volume senza incremento di Su e Sa in edificio ad uso residenziale,VIA PODGORA N.  2 / d,2009.000000000000000,PDC febbraio 2009.xls,"Via Podgora 2 / D, Bologna",44.501099799999999,11.320715200000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
30179,2008,2008/02/05,permesso di costruire a sanatoria,Rilasciata,2008/11/25,29800.000000000000000,6.000000000000000,,VIA ALESSANDRO GUIDOTTI N.  6,per ristrutturazione di edificio residenziale tramite il recupero del sottotetto associato ad opere esterne - rif. verbale n°256541/07,VIA ALESSANDRO GUIDOTTI N.  6,2008.000000000000000,PDC novembre 2008.xls,"Via Alessandro Guidotti 6, Bologna",44.494517600000002,11.325093200000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
131898,2008,2008/05/27,permesso di costruire a sanatoria,Rilasciata,2009/04/29,8100.000000000000000,43.000000000000000,"3",VIA DELLA BEVERARA N.  43 / 3,"Realizzazione di scala esterna in ferro posta tra due edifici e tettoia di collegamento,mancata realizzazione di tettoie , variazione estetiche e modifiche distributive interne",VIA DELLA BEVERARA N.  43 / 3,2008.000000000000000,PDC aprile 2009.xls,"Via Della Beverara 43 / 3, Bologna",44.515681800000003,11.331662600000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
180731,2008,2008/07/14,permesso di costruire a sanatoria,Rilasciata,2008/10/22,36800.000000000000000,51.000000000000000,,VIA GIUSEPPE MASSARENTI N.  51,ampliamento con utilizzo una tantum del bagno di unità abitativa a piano primo,VIA GIUSEPPE MASSARENTI N.  51,2008.000000000000000,PDC ottobre 2008.xls,"Via Giuseppe Massarenti 51, Bologna",44.492332200000000,11.368482999999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
272954,2008,2008/11/14,permesso di costruire a sanatoria,Rilasciata,2009/04/16,12750.000000000000000,16.000000000000000,,VIA CAPRAMOZZA N.  16 PIANO TERRA,"sanatoria per opere di nuova costruzione di garage, ripristino tipologico di pertinenza e sua trasformazione in Su, opere interne di manutenzione straordinaria in unita' immobiliare ad uso residenziale (piano terra)",VIA CAPRAMOZZA N.  16 PIANO TERRA,2008.000000000000000,PDC aprile 2009.xls,"Via Capramozza 16, Bologna",44.489274100000003,11.335256299999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
95720,2009,2009/04/22,permesso di costruire a sanatoria,Rilasciata,2009/10/14,20950.000000000000000,10.000000000000000,,VIA DUE MADONNE N.  10 p.t.,modifica alla realizzazione dei prefabbricati per l'installazione di compressori per l'erogazione di gas metano a rifornimento dei veicoli nel deposito ATC in vco al PG 156870/05 (presentata al Settore Attività Produttive e Commerciali con PG 91886/09),VIA DUE MADONNE N.  10,2009.000000000000000,PDC ottobre 2009.xls,"Via Due Madonne 10, Bologna",44.484741700000001,11.395030900000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
227886,2009,2009/09/16,permesso di costruire a sanatoria,Rilasciata,2010/01/27,250.000000000000000,1.000000000000000,,VIA DEGLI ACERI N.  1,nuova costruzione  per ampliamento della volumetria  del capannone agricolo,VIA DEGLI ACERI N.  1,2009.000000000000000,PDC gennaio 2010.xls,"Via Degli Aceri 1, Bologna",44.530074100000000,11.400881800000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
118205,2020,2020/03/18,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2020/12/18,16850.000000000000000,13.000000000000000,,VIA CINO DA PISTOIA N.  13 INTERNO 0,"PERMESSO DI COSTRUIRE A  SANATORIA per realizzazione di SA interrata, modifiche  all'area cortiliva, oltre ad opere interne, con applicazione art. 100 c.4,  relativa ad una porzione di fabbricato ad uso residenziale posta al piano terra  e seminterrato",VIA CINO DA PISTOIA N.  13 INTERNO 0,2020.000000000000000,PDC ago - dic 2020.xls,"Via Cino Da Pistoia 13, Bologna",44.486106300000003,11.332453599999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
791162,2022,2022/11/24,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2023/12/07,6400.000000000000000,50.000000000000000,,VIA BELLINZONA N.  50 INTERNO 0,PERMESSO DI COSTRUIRE A  SANATORIA senza opere. DELL'IMMOBILE POSTO IN VIA BELLINZONA N°50.,VIA BELLINZONA N.  50 INTERNO 0,2022.000000000000000,PDC set-dic 2023.xls,"Via Bellinzona 50, Bologna",44.485454200000000,11.320755699999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
304258,2014,2014/10/23,permesso di costruire a sanatoria LR 15/2013 - non residenziale,Rilasciata,2015/03/19,63100.000000000000000,372.000000000000000,,VIA FRANCESCO ZANARDI N.  372 INTERNO 0,PERMESSO DI COSTRUIRE A  SANATORIA - NON RESIDENZIALE per opere  realizzate di  nuova costruzione consistente in ampliamento della zona ingresso  e modifiche alle partizioni interne in edificio ad uso U 2a - Codice Suap: HRRLHR61T06Z112H-0037552-3323882/,VIA FRANCESCO ZANARDI N.  372 INTERNO 0,2014.000000000000000,PDC marzo 2015.xls,"Via Francesco Zanardi 372, Bologna",44.530799000000002,11.313631500000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
296098,2008,2008/12/15,permesso di costruire in deroga,Rilasciata,2009/03/30,3750.000000000000000,48.000000000000000,,VIA D'AZEGLIO N.  48,Richiesta di permesso di costruire in deroga per la realizzazione di autorimesse interrate,VIA D'AZEGLIO N.  48,2008.000000000000000,PDC marzo 2009.xls,"Via D'Azeglio 48, Bologna",44.490001999999997,11.341023399999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
255546,2010,2010/10/21,permesso di costruire in deroga,Rilasciata,2011/06/24,28900.000000000000000,1.000000000000000,,VIA DEL GRETO N.  1,"Variante in c.o essenziale per modifica del volume (Vte = Vt), cambio d'uso da negozio ad abitazione e realizzazione di autorimesse interrate in deroga alla 122/89,",VIA DEL GRETO N.  1,2010.000000000000000,PDC  giugno 2011.xls,"Via Del Greto 1, Bologna",44.511489599999997,11.288356900000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
75072,2011,2011/04/07,permesso di costruire in deroga,Rilasciata con prescrizioni,2011/09/05,6150.000000000000000,5.000000000000000,,VIA BELLACOSTA N.  5  -  7,"nuova costruzione di autorimessa interrata fuori sagoma e sedime in deroga, riqualificazione dei volumi esterni ad uso tettoia, opere interne e varianti estetiche",VIA BELLACOSTA N.  5  -  7,2011.000000000000000,PDC settembre 2011.xls,"Via Bellacosta 5 - 7, Bologna",44.477852900000002,11.356705099999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
226541,2014,2014/08/05,permesso di costruire in deroga LR 15/2013,Rilasciata con prescrizioni,2014/11/19,58850.000000000000000,4.000000000000000,,VIA DELLE TOVAGLIE N.  4,RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA  NON RESIDENZIALE per intervento consistente nella realizzazione di autorimessa interrata,VIA DELLE TOVAGLIE N.  4,2014.000000000000000,PDC novembre 2014.xls,"Via Delle Tovaglie 4, Bologna",44.488694899999999,11.341613799999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
861230,2022,2022/12/30,permesso di costruire in deroga LR 15/2013,Rilasciata,2023/08/02,56100.000000000000000,160.000000000000000,,VIA SANTO STEFANO N.  160 INTERNO 0,RICHIESTA DI PERMESSO DI COSTRUIRE PER REALIZZAZIONE DI CABINA ELETTRICA  INTERRATA,VIA SANTO STEFANO N.  160 INTERNO 0,2022.000000000000000,PdC gennaio - agosto 2023.xls,"Via Santo Stefano 160, Bologna",44.485585399999998,11.355180700000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
507219,2020,2020/12/01,permesso di costruire LR 15/2013,Rilasciata,2021/08/10,53550.000000000000000,44.000000000000000,,VIA SCANDELLARA N.  44 INTERNO -  PIANO T-1,PERMESSO DI COSTRUIRE per interventi di ristrutturazione edilizia con aumento  di volume ed applicazione dell'art.100 per difformità interne ad un fabbricato  ad uso residenziale in via Scandellara 44.,VIA SCANDELLARA N. 44,2020.000000000000000,PDC apr-set 2021.xls,"Via Scandellara 44, Bologna",44.496593900000001,11.380376900000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
260524,2020,2020/07/02,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021/02/10,42850.000000000000000,78.000000000000000,"2",VIA DELL'OSSERVANZA N.  78 / 2 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare consistenti in nuova costruzione  di autorimessa interamente interrata da realizzare in edificio ad uso abitativo  sito in via dell'Osservanza 78/2 a Bologna,VIA DELL'OSSERVANZA N.  78 / 2 INTERNO 0,2020.000000000000000,PDC rilasciati gen - mar 2021.xls,"Via Dell'Osservanza 78 / 2, Bologna",44.480687600000003,11.331948900000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
310757,2020,2020/08/05,permesso di costruire LR 15/2013,Rinunciata,2022/08/09,21400.000000000000000,56.000000000000000,,VIA EMILIA PONENTE N.  56 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Ristrutturazione edilizia con  demolizione e ricostruzione fuori sagoma con la stessa volumetria di nuovi  fabbricati ad uso residenziale,VIA EMILIA PONENTE N.  56 INTERNO 0,2020.000000000000000,PDC apr-set 2021.xls,"Via Emilia Ponente 56, Bologna",44.504849499999999,11.309899300000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
501492,2020,2020/11/28,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021/08/30,39750.000000000000000,30.000000000000000,,VIA MONTENERO N.  30 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di demolizione con nuova  costruzione  di fabbricato ad uso residenziale,VIA MONTENERO N.  30 INTERNO 0,2020.000000000000000,PDC apr-set 2021.xls,"Via Montenero 30, Bologna",44.497326100000002,11.322065000000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
403943,2020,2020/10/09,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021/03/29,58600.000000000000000,202.000000000000000,"3",VIA TOSCANA N.  202 / 3 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di Demolizione e Ricostruzione  con Ampliamento,VIA TOSCANA N.  202 / 3 INTERNO 0,2020.000000000000000,PDC rilasciati gen - mar 2021.xls,"Via Toscana 202 / 3, Bologna",44.451641500000001,11.364998999999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
144671,2020,2020/04/09,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2020/09/16,54250.000000000000000,5.000000000000000,,VIA DELLA SELVA PESCAROLA N.  5 INTERNO 0  PIANO T-1,PERMESSO DI COSTRUIRE per opere da realizzare di nuova costruzione/ampliamento  consistenti in sopraelevazione di porzione di edificio monofamiliare ad uso  residenziale piano S1-T-1-2. 10% - Art. 56 RUE,VIA DELLA SELVA PESCAROLA N.  5 INTERNO 0  PIANO T-1,2020.000000000000000,PDC ago - dic 2020.xls,"Via Della Selva Pescarola 5 -1, Bologna",44.526834200000003,11.321162700000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
139743,2020,2020/04/07,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021/05/06,57200.000000000000000,,,VIA DEL TERRAPIENO INTERNO 0  (Civico da definire),DEMOLIZIONE DI FABBRICATO ESISTENTE E CONTESTUALE RICOSTRUZIONE DI FABBRICATO AD USO RESIDENZIALE  MONOFAMILIARE,VIA DEL TERRAPIENO INTERNO 0  (Civico da definire),2020.000000000000000,PDC apr-set 2021.xls,"Via Del Terrapieno (), Bologna",44.502520599999997,11.379210799999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
218817,2015,2015/07/10,permesso di costruire LR 15/2013,Concluso   Esito positivo,2015/12/01,24430.000000000000000,25.000000000000000,,VIA DELLA FRASCA N.  25 INTERNO 0,"PERMESSO DI COSTRUIRE per opere da realizzare di demolizione con ricostruzione,  associata alla fruizione degli ampliamenti premiali del 20% del volume totale  esistente legittimo (Vte) come previsto al comma 3 dell'art 56 del RUE  di un  edificio ad uso",VIA DELLA FRASCA N.  25 INTERNO 0,2015.000000000000000,PDC dicembre 2015.xls,"Via Della Frasca 25, Bologna",44.456142900000003,11.364604800000000,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
296343,2015,2015/09/28,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016/06/20,36050.000000000000000,15.000000000000000,,VIA PAOLO G. MARTINI N.  15 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare consistenti in una AUTORIMESSA  INTERRATA DI PERTINENZA DI UN EDIFICIO RESIDENZIALE MONOFAMIGLIARE,VIA PAOLO GIOVANNI MARTINI N. 15,2015.000000000000000,PDC giugno 2016.xls,"Via Paolo Giovanni Martini 15, Bologna",44.493399500000002,11.314432999999999,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
314117,2015,2015/10/13,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2016/05/05,22400.000000000000000,160.000000000000000,"15",VIA FERRARESE N.  160 / 15 INTERNO 0,"PERMESSO DI COSTRUIRE PER DEMOLIZIONE E RICOSTRUZIONE E CAMBIO D'USO CON  AUMENTO DI 20% DEL VOLUME PER ADEGUAMENTO A CLASSE ENERGETICA ""A"" DI FABBRICATO  SITO IN VIA FERRARESE 160/15",VIA FERRARESE N.  160 / 15 INTERNO 0,2015.000000000000000,PDC maggio 2016.xls,"Via Ferrarese 160 / 15, Bologna",44.531118499999998,11.366685800000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
184267,2016,2016/05/29,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2017/06/07,54650.000000000000000,46.000000000000000,,VIA SIEPELUNGA N.  46 INTERNO 0,PERMESSO DI COSTRUIRE per la realizzazione di un edificio residenziale di NUOVA  COSTRUZIONE da adibire a residenza del custode di villa Bel Poggio.,VIA SIEPELUNGA N.  46 INTERNO 0,2016.000000000000000,PDC giugno 2017.xls,"Via Siepelunga 46, Bologna",44.469993500000001,11.361996100000001,1,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL,"1021",EDI_C_T,Edifici d'interesse - Edifici d'interesse culturale e testimoniale,,,,,,,,,,,,,,TSA_UTM-ETRS89 — VIN_TSA_EDI_PL,C:\Users\Carlotta\Downloads\TSA_UTM-ETRS89|layername=VIN_TSA_EDI_PL
